relative_path,slug,title,category,status,repository,file_page_url,source_url,author,license,license_url,attribution_required,restrictions,brand_source,notes
Computer/index.jpg,computer,Computer,Computer,replaced,Pixabay,https://pixabay.com/photos/board-electronics-computer-453768/,https://pixabay.com/users/blickpixel-52945/,blickpixel,Pixabay License,https://pixabay.com/service/license/,no,,,matched to Original/board-electronics-computer-data-processing-50711.jpeg
Computer/Game/Index.jpg,technology/computer/game,Game,Game,replaced,Pexels,https://www.pexels.com/photo/kick-chess-piece-standing-131616/,https://images.pexels.com/photos/131616/pexels-photo-131616.jpeg,George Becker,Pexels License,https://www.pexels.com/license/,no,,,matched to Original/pexels-photo-131616.jpeg
Computer/OS/Index.jpg,technology/computer/os,OS,OS,replaced,Pexels,https://www.pexels.com/photo/black-internal-hdd-on-black-surface-117729/,https://images.pexels.com/photos/117729/pexels-photo-117729.jpeg,Bohed,Pexels License,https://www.pexels.com/license/,no,,,matched to Original/analogue-business-close-up-117729.jpg
Computer/OS/Android/index.svg,technology/computer/os/android,Android,OS,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/android.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/android.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://partnermarketinghub.withgoogle.com/brands/android/visual-identity/visual-identity/logo-lock-ups,
Computer/OS/Cygwin/index.svg,technology/computer/os/cygwin,Cygwin,OS,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ACygwin_logo.svg,https://upload.wikimedia.org/wikipedia/commons/2/29/Cygwin_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Unknown author,Public domain,,no,,,
Computer/OS/Ios/index.svg,technology/computer/os/ios,Ios,OS,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/ios.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/ios.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://en.wikipedia.org/wiki/IOS,
Computer/OS/Mac/index.svg,technology/computer/os/mac,Mac,OS,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/macos.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/macos.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:MacOS_wordmark_(2017).svg,
Computer/OS/Nix/index.svg,technology/computer/os/nix,Nix,OS,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.22.0/icons/linux.svg,https://raw.githubusercontent.com/simple-icons/simple-icons/15.22.0/icons/linux.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.linuxfoundation.org/the-linux-mark/,manual repair
Computer/OS/Windows/index.svg,technology/computer/os/windows,Windows,OS,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AWindows_11_logo.svg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Windows_11_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Adobe_illustrator/index.svg,technology/computer/program/adobe_illustrator,Adobe illustrator,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAdobe_Illustrator_CC_icon.svg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Adobe_Illustrator_CC_icon.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,™/®Adobe Inc.,Public domain,,no,,,
Computer/Program/Adobe_premier_pro/index.svg,technology/computer/program/adobe_premier_pro,Adobe premier pro,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAdobe_Premiere_Pro_CC_icon.svg,https://upload.wikimedia.org/wikipedia/commons/4/40/Adobe_Premiere_Pro_CC_icon.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Adobe Inc.,Public domain,,no,,,
Computer/Program/Amazon_cloud_reader/index.svg,technology/computer/program/amazon_cloud_reader,Amazon cloud reader,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAmazon_Kindle_logo.svg,https://upload.wikimedia.org/wikipedia/commons/2/20/Amazon_Kindle_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Amazon.com,Public domain,,no,,,
Computer/Program/Amd_crimson/index.svg,technology/computer/program/amd_crimson,Amd crimson,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/amd.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/amd.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.amd.com,
Computer/Program/Android_studio/index.svg,technology/computer/program/android_studio,Android studio,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/androidstudio.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/androidstudio.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://developer.android.com/studio,
Computer/Program/Apache_httpd/index.svg,technology/computer/program/apache_httpd,Apache httpd,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/apache.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/apache.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.apache.org/foundation/press/kit,
Computer/Program/Apache_maven/index.svg,technology/computer/program/apache_maven,Apache maven,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/apachemaven.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/apachemaven.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://apache.org/logos,
Computer/Program/Apache_tomcat/index.svg,technology/computer/program/apache_tomcat,Apache tomcat,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/apachetomcat.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/apachetomcat.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://apache.org/logos,
Computer/Program/Atom/index.svg,technology/computer/program/atom,Atom,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAtom_editor_logo_black.svg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Atom_editor_logo_black.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Paucabot,Public domain,,no,,,
Computer/Program/Aws/index.svg,technology/computer/program/aws,Aws,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AAmazon_Web_Services_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/93/Amazon_Web_Services_Logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Amazon.com Inc.,Apache License 2.0,http://www.apache.org/licenses/LICENSE-2.0,yes,,,
Computer/Program/Blender/index.svg,technology/computer/program/blender,Blender,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/blender.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/blender.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.blender.org/about/logo,
Computer/Program/Certbot/index.svg,technology/computer/program/certbot,Certbot,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/letsencrypt.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/letsencrypt.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://letsencrypt.org/trademarks/,
Computer/Program/Cloudflare/index.svg,technology/computer/program/cloudflare,Cloudflare,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/cloudflare.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/cloudflare.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.cloudflare.com/logo/,
Computer/Program/Cpanel/index.svg,technology/computer/program/cpanel,Cpanel,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/cpanel.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/cpanel.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://cpanel.net/company/cpanel-brand-guide/,
Computer/Program/Cvs/index.svg,technology/computer/program/cvs,Cvs,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ACVS_Logo_2016.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/CVS_Logo_2016.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CVS,Public domain,,no,,,
Computer/Program/Davinci_resolve/index.svg,technology/computer/program/davinci_resolve,Davinci resolve,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/davinciresolve.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/davinciresolve.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.blackmagicdesign.com/media/images/davinci-resolve-logo-square,
Computer/Program/Db2/index.jpg,technology/computer/program/db2,Db2,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ALogo_IBM_DB2.png,https://upload.wikimedia.org/wikipedia/commons/f/f5/Logo_IBM_DB2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,IsidroJNG,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,,,
Computer/Program/Dbeaver/index.svg,technology/computer/program/dbeaver,Dbeaver,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/dbeaver.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/dbeaver.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://dbeaver.com,
Computer/Program/Dd_wrt/index.jpg,technology/computer/program/dd_wrt,Dd wrt,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ADDwrt.logo.png,https://upload.wikimedia.org/wikipedia/commons/6/64/DDwrt.logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Alex.ryazantsev at Russian Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,yes,,,
Computer/Program/Docker/index.svg,technology/computer/program/docker,Docker,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/docker.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/docker.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.docker.com/company/newsroom/media-resources,
Computer/Program/Drupal/index.svg,technology/computer/program/drupal,Drupal,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/drupal.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/drupal.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.drupal.org/about/media-kit/logos,
Computer/Program/Eclipse/index.svg,technology/computer/program/eclipse,Eclipse,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/eclipseide.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/eclipseide.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.eclipse.org/artwork/,
Computer/Program/Ffmpeg/index.svg,technology/computer/program/ffmpeg,Ffmpeg,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/ffmpeg.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/ffmpeg.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:FFmpeg_Logo_new.svg,
Computer/Program/Filezilla_client/index.svg,technology/computer/program/filezilla_client,Filezilla client,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/filezilla.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/filezilla.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:FileZilla_logo.svg,
Computer/Program/Firebase/index.svg,technology/computer/program/firebase,Firebase,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/firebase.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/firebase.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://firebase.google.com/brand-guidelines,
Computer/Program/Free_download_manager/index.svg,technology/computer/program/free_download_manager,Free download manager,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ADownload_icon_black.svg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Download_icon_black.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Svetlov Artem,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,no,,,manual repair
Computer/Program/Gimp/index.svg,technology/computer/program/gimp,Gimp,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/gimp.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/gimp.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://gitlab.gnome.org/GNOME/gimp-data/-/blob/e62f1905dcef7ec831ea6c052bb035eb37eaa69e/images/logo/gimp-logo-unicolor.svg,
Computer/Program/Git/index.svg,technology/computer/program/git,Git,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/git.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/git.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://git-scm.com/downloads/logos,
Computer/Program/Github/index.svg,technology/computer/program/github,Github,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/github.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/github.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://github.com/logos,
Computer/Program/Gmail/index.svg,technology/computer/program/gmail,Gmail,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/gmail.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/gmail.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://fonts.gstatic.com/s/i/productlogos/gmail_2020q4/v8/192px.svg,
Computer/Program/Google_analytics/index.svg,technology/computer/program/google_analytics,Google analytics,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googleanalytics.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googleanalytics.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://marketingplatform.google.com/intl/en_uk/about/analytics/,
Computer/Program/Google_apps/index.svg,technology/computer/program/google_apps,Google apps,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AGoogle_Workspace_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Google_Workspace_Logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Google LLC,Public domain,,no,,,
Computer/Program/Google_chrome/index.svg,technology/computer/program/google_chrome,Google chrome,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googlechrome.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googlechrome.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.google.com/chrome,
Computer/Program/Google_cloud/index.svg,technology/computer/program/google_cloud,Google cloud,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googlecloud.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googlecloud.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://cloud.google.com,
Computer/Program/Google_drive/index.svg,technology/computer/program/google_drive,Google drive,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googledrive.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googledrive.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://developers.google.com/drive/web/branding,
Computer/Program/Google_maps/index.svg,technology/computer/program/google_maps,Google maps,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googlemaps.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googlemaps.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:Google_Maps_icon.svg,
Computer/Program/Google_search/index.svg,technology/computer/program/google_search,Google search,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/google.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/google.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://partnermarketinghub.withgoogle.com,
Computer/Program/Google_translate/index.svg,technology/computer/program/google_translate,Google translate,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/googletranslate.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/googletranslate.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://commons.wikimedia.org/wiki/File:Google_Translate_logo.svg,
Computer/Program/Grub/index.svg,technology/computer/program/grub,Grub,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/gnu.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/gnu.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://gnu.org,
Computer/Program/Gscript/index.svg,technology/computer/program/gscript,Gscript,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/google.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/google.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://partnermarketinghub.withgoogle.com,
Computer/Program/Gtalk/index.svg,technology/computer/program/gtalk,Gtalk,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AGoogle_logo_%282010-2013%29.svg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Google_logo_%282010-2013%29.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Google Inc/User:Nicky Nouse,Public domain,,no,,,
Computer/Program/Ie/index.svg,technology/computer/program/ie,Ie,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AInternet_Explorer_10%2B11_logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/18/Internet_Explorer_10%2B11_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Inkscape/index.svg,technology/computer/program/inkscape,Inkscape,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/inkscape.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/inkscape.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://inkscape.org/gallery/=inkscape-branding/inkscape-brand-assets/,
Computer/Program/Installshield/index.svg,technology/computer/program/installshield,Installshield,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AInstallShield_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/9d/InstallShield_Logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Unknown author,Public domain,,no,,,
Computer/Program/Internet_explorer/index.svg,technology/computer/program/internet_explorer,Internet explorer,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AInternet_Explorer_10%2B11_logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/18/Internet_Explorer_10%2B11_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Java/index.svg,technology/computer/program/java,Java,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.22.0/icons/openjdk.svg,https://raw.githubusercontent.com/simple-icons/simple-icons/15.22.0/icons/openjdk.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://hg.openjdk.java.net/duke/duke/file/ca00f100dafc/vector/Agent.svg,manual repair
Computer/Program/Jmeter/index.svg,technology/computer/program/jmeter,Jmeter,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/apache.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/apache.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.apache.org/foundation/press/kit,
Computer/Program/Laravel/index.svg,technology/computer/program/laravel,Laravel,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/laravel.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/laravel.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://github.com/laravel/art/tree/5a8325b064634b900f25dbb6f1cafd888b2d2211,
Computer/Program/Maya/index.svg,technology/computer/program/maya,Maya,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/autodesk.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/autodesk.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://brand.autodesk.com/brand-system/logo,
Computer/Program/Mercurial/index.svg,technology/computer/program/mercurial,Mercurial,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/mercurial.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/mercurial.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://www.mercurial-scm.org/hg-logo/,
Computer/Program/Mermaid/index.svg,technology/computer/program/mermaid,Mermaid,Program,replaced,Simple Icons,https://github.com/simple-icons/simple-icons/blob/15.0.0/icons/mermaid.svg,https://cdn.jsdelivr.net/npm/simple-icons@15/icons/mermaid.svg,Simple Icons contributors,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,no,Trademark of the respective brand; used here for identification,https://github.com/mermaid-js/mermaid/blob/f5bd1e08098fa688ef889e73c8b06696e75e62d8/docs/public/mermaid-logo.svg,
Computer/Program/Microsoft_excel/index.svg,technology/computer/program/microsoft_excel,Microsoft excel,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AOffice_Excel_2007_logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Office_Excel_2007_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Microsoft_office/index.svg,technology/computer/program/microsoft_office,Microsoft office,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMicrosoft_365_logo.svg,https://upload.wikimedia.org/wikipedia/commons/3/32/Microsoft_365_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ILoveEveryWiki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,yes,,,
Computer/Program/Microsoft_outlook/index.svg,technology/computer/program/microsoft_outlook,Microsoft outlook,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMicrosoft_Outlook_logo_%282024%E2%80%932025%29.svg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Microsoft_Outlook_logo_%282024%E2%80%932025%29.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Microsoft_remote_desktop/index.jpg,technology/computer/program/microsoft_remote_desktop,Microsoft remote desktop,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3ARemote_Assistance_Icon.png,https://upload.wikimedia.org/wikipedia/commons/5/53/Remote_Assistance_Icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Microsoft_security_essentials/index.svg,technology/computer/program/microsoft_security_essentials,Microsoft security essentials,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMicrosoft_Security_Essentials_wordmark.svg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Microsoft_Security_Essentials_wordmark.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft Corporation,Public domain,,no,,,
Computer/Program/Microsoft_sql_server/index.svg,technology/computer/program/microsoft_sql_server,Microsoft sql server,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMicrosoft_SQL_Server_2025_icon.svg,https://upload.wikimedia.org/wikipedia/commons/4/41/Microsoft_SQL_Server_2025_icon.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Microsoft_visual_studio/index.svg,technology/computer/program/microsoft_visual_studio,Microsoft visual studio,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AVisual_Studio_Icon_2022.svg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Visual_Studio_Icon_2022.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
Computer/Program/Microsoft_word/index.svg,technology/computer/program/microsoft_word,Microsoft word,Program,replaced,Wikimedia Commons,https://commons.wikimedia.org/wiki/File%3AMicrosoft_Word_2013-2019_logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Microsoft_Word_2013-2019_logo.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Microsoft,Public domain,,no,,,
